date,symbol,locate,reference_product,observations,bid_match_rate,ask_match_rate,spread_match_rate,unexplained_mismatches,note
2019-07-30,PAYX,5986,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,SBAC,6939,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,INTU,4189,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,EQIX,2519,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,CGNX,1363,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,COST,1648,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ULTA,8091,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,CTXS,1808,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,TTWO,7955,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,WDC,8497,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,GHDX,3318,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,CSGP,1744,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,MEDP,5035,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ORLY,5895,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,LRCX,4878,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,GRMN,3499,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,AMAT,325,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,EBAY,2277,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,OKTA,5825,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,WYNN,8649,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,REGN,6631,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,DLTR,2084,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ATVI,604,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ADSK,111,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,CTSH,1799,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,LULU,4910,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,MDB,5007,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,VRNS,8388,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,TER,7701,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,HAS,3617,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,MCHP,4991,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ADI,94,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,UAL,8014,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,IPGP,4212,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,MRVL,5273,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,MAR,4953,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
